785,Francine,120.000000,42000.000000
786,Edan,60.000000,50000.000000
787,Fayre,120.000000,18000.000000
788,Adelaida,180.000000,37000.000000
789,Florella,220.000000,25000.000000
790,Noll,120.000000,30000.000000
791,Ki,60.000000,42000.000000
792,Jermayne,75.000000,33000.000000
793,Grayce,325.000000,33000.000000
794,Harv,325.000000,42000.000000
795,Lorianna,60.000000,15000.000000
796,Hersh,180.000000,33000.000000
797,Diahann,88.000000,33000.000000
798,Yelena,180.000000,50000.000000
799,Emmaline,88.000000,37000.000000
800,Daffi,90.000000,12000.000000
801,Janine,60.000000,50000.000000
802,Sheilah,180.000000,42000.000000
803,Lazaro,220.000000,10000.000000
804,Earle,90.000000,30000.000000
805,Fred,88.000000,25000.000000
806,Almira,220.000000,42000.000000
807,Wini,88.000000,37000.000000
808,Emanuel,75.000000,30000.000000
809,Obadias,220.000000,10000.000000
810,Efrem,325.000000,20000.000000
811,Susi,60.000000,18000.000000
812,Maxy,60.000000,15000.000000
813,Agnes,88.000000,42000.000000
814,Obadiah,60.000000,12000.000000
815,Lefty,220.000000,50000.000000
816,Michele,88.000000,42000.000000
817,Cynthia,88.000000,25000.000000
818,Hyatt,220.000000,20000.000000
819,Roch,220.000000,33000.000000
820,Mag,88.000000,12000.000000
821,Trevor,180.000000,10000.000000
822,Jefferey,75.000000,10000.000000
823,Tania,325.000000,42000.000000
824,Mercie,90.000000,42000.000000
825,Andrei,325.000000,10000.000000
826,Yetta,120.000000,25000.000000
827,Angeli,90.000000,20000.000000
828,Norbert,90.000000,20000.000000
829,Conan,180.000000,20000.000000
830,Cale,60.000000,50000.000000
831,Christina,60.000000,37000.000000
832,Olivier,325.000000,20000.000000
833,Oby,325.000000,12000.000000
834,Chad,75.000000,15000.000000
835,Adelle,60.000000,10000.000000
836,Keene,60.000000,25000.000000
837,Corrina,75.000000,50000.000000
838,Hashim,88.000000,50000.000000
839,Oralia,325.000000,10000.000000
840,Wadsworth,325.000000,30000.000000
841,Shelley,60.000000,15000.000000
842,Irv,120.000000,15000.000000
843,Grant,220.000000,33000.000000
844,Bella,88.000000,18000.000000
845,Yardley,60.000000,50000.000000
846,Brendin,120.000000,10000.000000
847,Estella,220.000000,42000.000000
848,Rasia,60.000000,37000.000000
849,Gibb,180.000000,20000.000000
850,Amanda,325.000000,37000.000000
851,Sidoney,220.000000,20000.000000
852,Giacopo,90.000000,18000.000000
853,Eve,180.000000,12000.000000
854,Levon,120.000000,25000.000000
855,Vassili,120.000000,33000.000000
856,Henrieta,180.000000,30000.000000
857,Devlen,120.000000,37000.000000
858,Ophelie,120.000000,37000.000000
859,Abramo,325.000000,37000.000000
860,Fair,60.000000,37000.000000
861,Pietrek,325.000000,25000.000000
862,Holden,180.000000,50000.000000
863,Cherish,90.000000,42000.000000
864,Alonzo,325.000000,12000.000000
865,Devonna,60.000000,18000.000000
866,Rubi,60.000000,18000.000000
867,Emmanuel,220.000000,30000.000000
868,Trumaine,88.000000,42000.000000
869,Malory,220.000000,42000.000000
870,Pearla,220.000000,33000.000000
871,Phelia,60.000000,33000.000000
872,Madonna,120.000000,10000.000000
873,Thomasa,90.000000,18000.000000
874,Estella,325.000000,20000.000000
875,Saw,60.000000,15000.000000
876,Cecil,75.000000,37000.000000
877,Mac,60.000000,25000.000000
878,Ralf,120.000000,12000.000000
879,Barbey,325.000000,12000.000000
880,Josi,120.000000,18000.000000
881,Kenna,120.000000,25000.000000
882,Rina,75.000000,25000.000000
883,Callida,88.000000,33000.000000
884,Lona,220.000000,30000.000000
885,Jan,90.000000,18000.000000
886,Bailey,88.000000,30000.000000
887,Guillermo,75.000000,42000.000000
888,Katlin,88.000000,25000.000000
889,Flo,325.000000,42000.000000
890,Madel,180.000000,12000.000000
891,Conant,75.000000,37000.000000
892,Devland,60.000000,10000.000000
893,Annamarie,120.000000,20000.000000
894,Gabbie,220.000000,42000.000000
895,Frasquito,90.000000,15000.000000
896,Oberon,88.000000,15000.000000
897,Gabriell,120.000000,10000.000000
898,Ki,220.000000,30000.000000
899,Martelle,120.000000,15000.000000
900,Riccardo,90.000000,42000.000000
901,Shaughn,180.000000,50000.000000
902,Coral,120.000000,18000.000000
903,Judas,120.000000,10000.000000
904,Josiah,325.000000,12000.000000
905,Freda,60.000000,42000.000000
906,Lynn,325.000000,37000.000000
907,Tabb,325.000000,50000.000000
908,Brittany,180.000000,18000.000000
909,Leo,88.000000,42000.000000
910,Atlante,120.000000,33000.000000
911,Maurie,180.000000,50000.000000
912,Oren,120.000000,20000.000000
913,Anetta,60.000000,10000.000000
914,Curry,88.000000,20000.000000
915,Tyrone,180.000000,15000.000000
916,Saunder,180.000000,37000.000000
917,Luis,60.000000,12000.000000
918,Alysia,325.000000,37000.000000
919,Calypso,90.000000,12000.000000
920,Gretna,220.000000,42000.000000
921,Odie,90.000000,20000.000000
922,Wenda,90.000000,12000.000000
923,Ezekiel,75.000000,20000.000000
924,Orlan,60.000000,25000.000000
925,Wittie,90.000000,37000.000000
926,Abbie,90.000000,18000.000000
927,Robinia,120.000000,10000.000000
928,Hayden,180.000000,30000.000000
929,Melody,60.000000,20000.000000
930,Emory,325.000000,37000.000000
931,Callie,75.000000,10000.000000
932,Debby,180.000000,18000.000000
933,Gui,325.000000,20000.000000
934,Dorette,120.000000,37000.000000
935,Jillane,90.000000,37000.000000
936,Carolina,88.000000,33000.000000
937,Randy,120.000000,15000.000000
938,Arabel,180.000000,50000.000000
939,Verina,75.000000,37000.000000
940,Josefina,90.000000,30000.000000
941,Nina,120.000000,25000.000000
942,Vernen,120.000000,18000.000000
943,Loria,180.000000,25000.000000
944,Isabeau,88.000000,37000.000000
945,Cherice,220.000000,15000.000000
946,Kimberley,325.000000,18000.000000
947,Martyn,180.000000,25000.000000
948,Agustin,75.000000,25000.000000
949,Clerissa,120.000000,15000.000000
950,Lonna,120.000000,10000.000000
951,Wake,220.000000,25000.000000
952,Edwina,75.000000,42000.000000
953,Lacey,75.000000,50000.000000
954,Laetitia,90.000000,33000.000000
955,Delila,325.000000,20000.000000
956,Sioux,120.000000,12000.000000
957,Floyd,75.000000,15000.000000
958,Trista,75.000000,50000.000000
959,Shaughn,90.000000,15000.000000
960,Zitella,120.000000,42000.000000
961,Ginnie,180.000000,15000.000000
962,Burty,60.000000,12000.000000
963,Arley,120.000000,33000.000000
964,Ansley,75.000000,37000.000000
965,Kirstin,180.000000,12000.000000
966,Karon,88.000000,10000.000000
967,Esme,120.000000,37000.000000
968,Berenice,325.000000,10000.000000
969,Charlie,325.000000,50000.000000
970,Noach,325.000000,12000.000000
971,Mercedes,180.000000,12000.000000
972,Sloan,325.000000,42000.000000
973,Guglielma,120.000000,15000.000000
974,Herrick,75.000000,30000.000000
975,Aleksandr,88.000000,42000.000000
976,Arlina,325.000000,33000.000000
977,Wenonah,325.000000,12000.000000
978,Warner,90.000000,30000.000000
979,Libbey,120.000000,42000.000000
980,Brana,60.000000,10000.000000
981,Genevieve,180.000000,20000.000000
982,Sharai,75.000000,10000.000000
983,Josi,120.000000,12000.000000
984,Pebrook,60.000000,33000.000000
985,Erna,325.000000,33000.000000
986,Ferd,88.000000,25000.000000
987,Mohammed,220.000000,42000.000000
988,Dawn,180.000000,37000.000000
989,Wandie,60.000000,25000.000000
990,Chiarra,325.000000,18000.000000
991,Zaccaria,88.000000,33000.000000
992,Trenna,90.000000,10000.000000
993,Angelia,60.000000,50000.000000
994,Raquela,180.000000,12000.000000
995,Maxi,325.000000,18000.000000
996,Atalanta,90.000000,37000.000000
998,Jaye,75.000000,25000.000000
999,Tamarra,60.000000,15000.000000
1000,Saleem,60.000000,20000.000000
